email_id,sender_domain,timestamp,Type,Area,Sub Area,Child Sub Area,email_body
email_634,client.com,8/15/21 22:53,Complaint,Challan Payment,Offline,Not credited to beneficiary,"Subject: Follow-up on complaint — Offline – Not credited to beneficiary

Hi there,

I'm following up on Offline (specifically: Not credited to beneficiary).
It started a few days ago and hasn't been resolved.


Cheers"
email_854,client.com,8/2/21 5:50,Service Request,Credit Cards,Card limit enhancement,I want to increase my card limit,"Subject: Need assistance: Card limit enhancement – I want to increase my card limit

To whom it may concern,

I need help with Card limit enhancement in Credit Cards (specifically: I want to increase my card limit).
Please process this request and let me know what you need from me.


Sincerely"
email_871,client.com,5/30/21 2:15,Service Request,Credit Cards,Apply for Credit Cards,Through STP - Issues faced,"Subject: Need assistance: Apply for Credit Cards – Through STP - Issues faced

Hi there,

I'm reaching out about Apply for Credit Cards under Credit Cards (specifically: Through STP - Issues faced).
I don't have the exact date/time right now.


Cheers"
email_475,anothercorp.net,3/26/21 3:37,Service Request,Credit Cards,Credit Card Duplicate Pin,N/A,"Subject: Service Request: Help with Credit Card Duplicate Pin (Credit Cards)

Hi team,

I'm following up on Credit Card Duplicate Pin.
I don't have the exact date/time right now.


— Sent from my phone"
email_872,client.com,2/14/21 0:56,Service Request,Credit Cards,Card limit enhancement,I want to increase my card limit (Staff),"Subject: Follow-up on service request — Card limit enhancement – I want to increase my card limit (Staff)

Hi there,

This is regarding my service request for Card limit enhancement (Credit Cards).
I got an error and couldn't complete what I was doing.
This is urgent.
I already shared some details before.


Sincerely"
email_995,business.org,4/13/21 10:24,Complaint,UPI,UPI Mandate,N/A,"Subject: Complaint: Help with UPI Mandate (UPI)

Hi team,

I'm reaching out about UPI Mandate under UPI.
I tried the usual steps but the problem persists.


Regards"
email_283,business.org,5/20/21 8:43,Service request,CASA,Update Nominee,Current Account,"Subject: Issue with Update Nominee – Current Account (Service request)

To whom it may concern,

I'm following up on Update Nominee (specifically: Current Account).
I don't have the exact date/time right now.
I already shared some details before.


Thanks"
email_514,anothercorp.net,1/18/21 17:28,Service request,CASA,Account Transfer Request,BSBDA/BSBDS to SBGEN,"Subject: Issue with Account Transfer Request – BSBDA/BSBDS to SBGEN (Service request)

Hi there,

I'm following up on Account Transfer Request (specifically: BSBDA/BSBDS to SBGEN).
I don't have the exact date/time right now.
I don't have the docs handy.


Cheers"
email_55,client.com,12/30/21 8:16,Complaint,Union Voice Assistant (UVA),Fund Transfer,Unsuccessful Transaction,"Subject: Follow-up on complaint — Fund Transfer – Unsuccessful Transaction

I'm raising a complaint about Fund Transfer in Union Voice Assistant (UVA) (specifically: Unsuccessful Transaction).
I tried the usual steps but the problem persists.
Please sort this today.


Best"
email_497,business.org,7/13/21 8:28,Complaint,Credit Cards,Suspicious transactions,Unauthorised debits,"Subject: Complaint: Help with Suspicious transactions – Unauthorised debits (Credit Cards)

Hey,

I'm reaching out about Suspicious transactions under Credit Cards (specifically: Unauthorised debits).
It started a few days ago and hasn't been resolved.
Please sort this today.
Not sure what else you need.


Sincerely"
email_78,business.org,6/2/21 11:31,Service Request,Credit Cards,Card not Received - Applied through STP,N/A,"Subject: Follow-up on service request — Card not Received - Applied through STP

Hi there,

I'm following up on Card not Received - Applied through STP.
I don't have the exact date/time right now.
I already shared some details before.


Thanks"
email_339,anothercorp.net,7/14/21 23:18,Service request,CASA,Request for new passbook,Saving Account,"Subject: Question about Request for new passbook – Saving Account in CASA

To whom it may concern,

I'm following up on Request for new passbook (specifically: Saving Account).
I got an error and couldn't complete what I was doing.


Cheers"
email_355,anothercorp.net,5/6/21 14:01,Service request,CASA,Account Transfer Request,BSBDA/BSBDS to SBGEN,"Subject: Service request: Help with Account Transfer Request – BSBDA/BSBDS to SBGEN (CASA)

Hello,

This is regarding my service request for Account Transfer Request (CASA).
It started a few days ago and hasn't been resolved.
I already shared some details before.


Sincerely"
email_101,client.com,6/21/21 7:18,Service Request,Credit Cards,Cancellation of Cards,Cancellation of Cards if dues paid,"Subject: Issue with Cancellation of Cards – Cancellation of Cards if dues paid (Service Request)

Hi team,

I'm reaching out about Cancellation of Cards under Credit Cards (specifically: Cancellation of Cards if dues paid).
Please process this request and let me know what you need from me.
Need this fixed now.
I don't have the docs handy.


Regards"
email_278,client.com,11/12/21 21:23,Service Request,Credit Cards,Date of NPA,Customer wants to know the date of NPA,"Subject: Follow-up on service request — Date of NPA – Customer wants to know the date of NPA

I need help with Date of NPA in Credit Cards (specifically: Customer wants to know the date of NPA).
I tried the usual steps but the problem persists.


Thanks"
email_605,business.org,3/28/21 5:49,Complaint,Suggessions/Issues,Leased Branch premises,Payment issues,"Subject: Issue with Leased Branch premises – Payment issues (Complaint)

Hey,

I'm reaching out about Leased Branch premises under Suggessions/Issues (specifically: Payment issues).
I got an error and couldn't complete what I was doing.
Let me know if you need anything else.


Best"
email_842,anothercorp.net,8/14/21 2:47,Service Request,Credit Cards,Hotlisting of Card,N/A,"Subject: Issue with Hotlisting of Card (Service Request)

Hello,

I need help with Hotlisting of Card in Credit Cards.
I was told this would be fixed, but I haven't heard back.
I don't have the docs handy.


Cheers"
email_289,business.org,3/27/21 6:48,Service Request,Credit Cards,PIN Generation issues,N/A,"Subject: Follow-up on service request — PIN Generation issues

Hi team,

This is regarding my service request for PIN Generation issues (Credit Cards).
I got an error and couldn't complete what I was doing.
ASAP please.
Let me know if you need anything else.


Cheers"
email_444,business.org,12/17/21 7:37,Complaint,Credit Cards,Cashback not credited to Card,Cashback not credited to Card,"Subject: Complaint: Help with Cashback not credited to Card – Cashback not credited to Card (Credit Cards)

Hello,

I'm raising a complaint about Cashback not credited to Card in Credit Cards (specifically: Cashback not credited to Card).
I tried the usual steps but the problem persists.
Please sort this today.
Not sure what else you need.


Cheers"
email_262,client.com,10/28/21 5:49,Complaint,Suggessions/Issues,Amount sent to Union Bank of India account,Chargeback raised by sender Bank,"Subject: Need assistance: Amount sent to Union Bank of India account – Chargeback raised by sender Bank

This is regarding my complaint for Amount sent to Union Bank of India account (Suggessions/Issues).
It started a few days ago and hasn't been resolved.
Let me know if you need anything else.


Thanks"
email_735,anothercorp.net,1/2/21 4:25,Complaint,Credit Cards,Card not visible in Vyom,Card not visible in Vyom,"Subject: Issue with Card not visible in Vyom – Card not visible in Vyom (Complaint)

I'm reaching out about Card not visible in Vyom under Credit Cards (specifically: Card not visible in Vyom).
I was told this would be fixed, but I haven't heard back.
Need this fixed now.
Let me know if you need anything else.


— Sent from my phone"
email_420,anothercorp.net,9/4/21 5:28,Service Request,Credit Cards,Temporary Blocking of existing Card,N/A,"Subject: Service Request: Help with Temporary Blocking of existing Card (Credit Cards)

Hello,

I'm following up on Temporary Blocking of existing Card.
I tried the usual steps but the problem persists.
Need this fixed now.


Thanks"
email_742,business.org,12/24/21 10:00,Service Request,Credit Cards,Apply for Credit Cards,Through STP - Issues faced,"Subject: Question about Apply for Credit Cards – Through STP - Issues faced in Credit Cards

Hello,

I'm reaching out about Apply for Credit Cards under Credit Cards (specifically: Through STP - Issues faced).
I don't have the exact date/time right now.


Sincerely"
email_289,business.org,3/27/21 6:48,Service Request,Credit Cards,PIN Generation issues,N/A,"Subject: Follow-up on service request — PIN Generation issues

Hi team,

This is regarding my service request for PIN Generation issues (Credit Cards).
I got an error and couldn't complete what I was doing.
ASAP please.
Let me know if you need anything else.


Cheers"
email_589,anothercorp.net,5/20/21 22:00,Service Request,Credit Cards,"Real, O/s & Suit filed amount",Amount due for suit filed cards,"Subject: Need assistance: Real, O/s & Suit filed amount – Amount due for suit filed cards

Hey,

I need help with Real, O/s & Suit filed amount in Credit Cards (specifically: Amount due for suit filed cards).
I don't have the exact date/time right now.
ASAP please.
Not sure what else you need.


— Sent from my phone"
email_528,anothercorp.net,1/4/21 9:06,Service request,CASA,Closing of Account Request Initiation,Current Account,"Subject: Service request: Help with Closing of Account Request Initiation – Current Account (CASA)

I'm reaching out about Closing of Account Request Initiation under CASA (specifically: Current Account).
I don't have the exact date/time right now.


Best"
email_492,anothercorp.net,6/7/21 10:25,Complaint,Challan Payment,Offline,Not credited to beneficiary,"Subject: Follow-up on complaint — Offline – Not credited to beneficiary

Hello,

I'm reaching out about Offline under Challan Payment (specifically: Not credited to beneficiary).
I was told this would be fixed, but I haven't heard back.
This is urgent.


Best"
email_545,client.com,6/30/21 7:18,Service Request,Credit Cards,Hotlisting of Card,N/A,"Subject: Issue with Hotlisting of Card (Service Request)

Hello,

I'm reaching out about Hotlisting of Card under Credit Cards.
I don't have the exact date/time right now.
Please sort this today.
I don't have the docs handy.


Sincerely"
email_493,business.org,7/21/21 4:08,Complaint,Suggessions/Issues,Leased Branch premises,Possession issues,"Subject: Complaint: Leased Branch premises – Possession issues

To whom it may concern,

I need help with Leased Branch premises in Suggessions/Issues (specifically: Possession issues).
It started a few days ago and hasn't been resolved.
This is urgent.


Best"
email_985,business.org,3/18/21 21:12,Query,NRI Customers,Chequebook Issuance,N/A,"Subject: Issue with Chequebook Issuance (Query)

To whom it may concern,

I'm reaching out about Chequebook Issuance under NRI Customers.
I was told this would be fixed, but I haven't heard back.
I don't have the docs handy.


Best"
email_586,anothercorp.net,1/11/21 21:21,Service Request,Credit Cards,Profile update,"All types of modification / LL TYPES OF MODIFICATION / Updation viz. AADHAR, BILL SEND FLAG, CBS CUST ID, DATE OF BIRTH, E-MAIL ID, EMPLOYEE CODE, PAN NUMBER, ADDRESS, ACCOUNT NUMBER, STANDING INSTRUCTIONS, STAFF CATOGERY, MOBILE NUMBER, ETC.","Subject: Service Request: Help with Profile update – All types of modification / LL TYPES OF MODIFICATION / Updation viz. AADHAR, BILL SEND FLAG, CBS CUST ID, DATE OF BIRTH, E-MAIL ID, EMPLOYEE CODE, PAN NUMBER, ADDRESS, ACCOUNT NUMBER, STANDING INSTRUCTIONS, STAFF CATOGERY, MOBILE NUMBER, ETC. (Credit Cards)

To whom it may concern,

This is regarding my service request for Profile update (Credit Cards).
Please process this request and let me know what you need from me.
ASAP please.


Cheers"
email_571,business.org,2/24/21 4:43,Service Request,Credit Cards,Apply for Credit Cards,N/A,"Subject: Need assistance: Apply for Credit Cards

I need help with Apply for Credit Cards in Credit Cards.
I got an error and couldn't complete what I was doing.


Cheers"
email_71,client.com,3/18/21 7:20,Service Request,Credit Cards,Card Not Activated,CBS-NPA Cards,"Subject: Follow-up on service request — Card Not Activated – CBS-NPA Cards

Hey,

I need help with Card Not Activated in Credit Cards (specifically: CBS-NPA Cards).
It started a few days ago and hasn't been resolved.
I don't have the docs handy.


— Sent from my phone"
email_315,business.org,9/17/21 0:26,Service Request,Credit Cards,Card conversion,Convert card to Rupay Select or Visa Signature,"Subject: Question about Card conversion – Convert card to Rupay Select or Visa Signature in Credit Cards

Hey,

This is regarding my service request for Card conversion (Credit Cards).
I was told this would be fixed, but I haven't heard back.


Regards"
email_744,anothercorp.net,5/18/21 15:47,Service Request,Credit Cards,Profile update,N/A,"Subject: Question about Profile update in Credit Cards

I'm reaching out about Profile update under Credit Cards.
Please process this request and let me know what you need from me.
Not sure what else you need.


Thanks"
email_192,business.org,9/14/21 14:34,Service request,CASA,Request for new passbook,Saving Account,"Subject: Follow-up on service request — Request for new passbook – Saving Account

Hi there,

I'm reaching out about Request for new passbook under CASA (specifically: Saving Account).
I don't have the exact date/time right now.
I don't have the docs handy.


Cheers"
email_350,business.org,5/24/21 5:09,Complaint,Credit Cards,Getting error ADDRESS RESOLUTION IS FAILED while doing Transaction,Getting error ADDRESS RESOLUTION IS FAILED while doing Transaction,"Subject: Follow-up on complaint — Getting error ADDRESS RESOLUTION IS FAILED while doing Transaction – Getting error ADDRESS RESOLUTION IS FAILED while doing Transaction

Hey,

I'm reaching out about Getting error ADDRESS RESOLUTION IS FAILED while doing Transaction under Credit Cards (specifically: Getting error ADDRESS RESOLUTION IS FAILED while doing Transaction).
It started a few days ago and hasn't been resolved.
Need this fixed now.


Sincerely"
email_562,business.org,6/15/21 21:02,Complaint,Challan Payment,Offline,Payment failed,"Subject: Question about Offline – Payment failed in Challan Payment

To whom it may concern,

I'm following up on Offline (specifically: Payment failed).
I got an error and couldn't complete what I was doing.


— Sent from my phone"
email_964,anothercorp.net,6/21/21 2:19,Query,NRI Customers,Addition/Deletion of Nominee Details,N/A,"Subject: Follow-up on query — Addition/Deletion of Nominee Details

I'm reaching out about Addition/Deletion of Nominee Details under NRI Customers.
I tried the usual steps but the problem persists.
I don't have the docs handy.


Cheers"
email_144,anothercorp.net,6/26/21 3:20,Complaint,Union Voice Assistant (UVA),Unauthorized Access of UVA,Request to Disable Skill,"Subject: Complaint: Help with Unauthorized Access of UVA – Request to Disable Skill (Union Voice Assistant (UVA))

I'm following up on Unauthorized Access of UVA (specifically: Request to Disable Skill).
I was told this would be fixed, but I haven't heard back.


Regards"
email_30,business.org,6/27/21 23:01,Complaint,Credit Cards,Payment not shown in Stmt/AC,Mode of Payment (Transfer from Account),"Subject: Issue with Payment not shown in Stmt/AC – Mode of Payment (Transfer from Account) (Complaint)

Hi there,

I need help with Payment not shown in Stmt/AC in Credit Cards (specifically: Mode of Payment (Transfer from Account)).
It started a few days ago and hasn't been resolved.
ASAP please.
I already shared some details before.


Thanks"
email_172,anothercorp.net,3/6/21 18:57,Service Request,Credit Cards,Profile update,"All types of modification / LL TYPES OF MODIFICATION / Updation viz. AADHAR, BILL SEND FLAG, CBS CUST ID, DATE OF BIRTH, E-MAIL ID, EMPLOYEE CODE, PAN NUMBER, ADDRESS, ACCOUNT NUMBER, STANDING INSTRUCTIONS, STAFF CATOGERY, MOBILE NUMBER, ETC.","Subject: Question about Profile update – All types of modification / LL TYPES OF MODIFICATION / Updation viz. AADHAR, BILL SEND FLAG, CBS CUST ID, DATE OF BIRTH, E-MAIL ID, EMPLOYEE CODE, PAN NUMBER, ADDRESS, ACCOUNT NUMBER, STANDING INSTRUCTIONS, STAFF CATOGERY, MOBILE NUMBER, ETC. in Credit Cards

Hello,

This is regarding my service request for Profile update (Credit Cards).
It started a few days ago and hasn't been resolved.
I already shared some details before.


Best"
email_683,anothercorp.net,6/6/21 5:21,Service request,CASA,Account Type Change Request,BSBDA/BSBDS to SBGEN,"Subject: Question about Account Type Change Request – BSBDA/BSBDS to SBGEN in CASA

Hi there,

I need help with Account Type Change Request in CASA (specifically: BSBDA/BSBDS to SBGEN).
I was told this would be fixed, but I haven't heard back.


Best"
email_857,client.com,9/28/21 0:45,Complaint,NRI Customers,Mobile Banking,OTP not received for Vyom registration,"Subject: Need assistance: Mobile Banking – OTP not received for Vyom registration

Hi there,

I'm reaching out about Mobile Banking under NRI Customers (specifically: OTP not received for Vyom registration).
I don't have the exact date/time right now.
Need this fixed now.
I already shared some details before.


Best"
email_398,client.com,11/8/21 22:25,Service Request,Credit Cards,Card Not Activated,Cards agt. Deposits,"Subject: Service Request: Help with Card Not Activated – Cards agt. Deposits (Credit Cards)

Hi team,

I'm following up on Card Not Activated (specifically: Cards agt. Deposits).
I was told this would be fixed, but I haven't heard back.


Thanks"
email_792,anothercorp.net,3/15/21 18:17,Complaint,Suggessions/Issues,Leased Branch premises,Payment issues,"Subject: Complaint: Leased Branch premises – Payment issues

To whom it may concern,

I need help with Leased Branch premises in Suggessions/Issues (specifically: Payment issues).
It started a few days ago and hasn't been resolved.


Thanks"
email_546,business.org,1/2/21 17:32,Complaint,UPI,ICCW at ATM using UPI,N/A,"Subject: Follow-up on complaint — ICCW at ATM using UPI

Hi team,

I'm raising a complaint about ICCW at ATM using UPI in UPI.
I tried the usual steps but the problem persists.
Need this fixed now.


Thanks"
email_122,business.org,4/9/21 3:19,Service Request,Credit Cards,Profile update,"All types of modification / LL TYPES OF MODIFICATION / Updation viz. AADHAR, BILL SEND FLAG, CBS CUST ID, DATE OF BIRTH, E-MAIL ID, EMPLOYEE CODE, PAN NUMBER, ADDRESS, ACCOUNT NUMBER, STANDING INSTRUCTIONS, STAFF CATOGERY, MOBILE NUMBER, ETC.","Subject: Question about Profile update – All types of modification / LL TYPES OF MODIFICATION / Updation viz. AADHAR, BILL SEND FLAG, CBS CUST ID, DATE OF BIRTH, E-MAIL ID, EMPLOYEE CODE, PAN NUMBER, ADDRESS, ACCOUNT NUMBER, STANDING INSTRUCTIONS, STAFF CATOGERY, MOBILE NUMBER, ETC. in Credit Cards

Hi there,

This is regarding my service request for Profile update (Credit Cards).
It started a few days ago and hasn't been resolved.
Not sure what else you need.


Cheers"
email_665,anothercorp.net,7/14/21 10:03,Service request,CASA,Account Type Change Request,BSBDA/BSBDS to SBGEN,"Subject: Issue with Account Type Change Request – BSBDA/BSBDS to SBGEN (Service request)

To whom it may concern,

I need help with Account Type Change Request in CASA (specifically: BSBDA/BSBDS to SBGEN).
I got an error and couldn't complete what I was doing.


Sincerely"
email_485,client.com,2/10/21 13:11,Service Request,Credit Cards,Card limit enhancement,I want to increase my card limit [for other than Staff),"Subject: Need assistance: Card limit enhancement – I want to increase my card limit [for other than Staff)

To whom it may concern,

I need help with Card limit enhancement in Credit Cards (specifically: I want to increase my card limit [for other than Staff)).
Please process this request and let me know what you need from me.
Need this fixed now.
Not sure what else you need.


Best"
email_450,anothercorp.net,3/31/21 19:32,Service Request,Credit Cards,Date of NPA,Customer wants to know the date of NPA,"Subject: Need assistance: Date of NPA – Customer wants to know the date of NPA

Hello,

I'm following up on Date of NPA (specifically: Customer wants to know the date of NPA).
I don't have the exact date/time right now.
ASAP please.


Best"
email_80,anothercorp.net,12/2/21 22:24,Complaint,Credit Cards,Stmt not received,Non-receipt of Statement to e-mail id of the Cardholder,"Subject: Follow-up on complaint — Stmt not received – Non-receipt of Statement to e-mail id of the Cardholder

Hello,

I'm following up on Stmt not received (specifically: Non-receipt of Statement to e-mail id of the Cardholder).
I got an error and couldn't complete what I was doing.
This is urgent.
I already shared some details before.


Best"
email_104,anothercorp.net,4/22/21 19:34,Complaint,Credit Cards,Transaction declined,Overseas,"Subject: Follow-up on complaint — Transaction declined – Overseas

I'm reaching out about Transaction declined under Credit Cards (specifically: Overseas).
It started a few days ago and hasn't been resolved.
Please sort this today.
I don't have the docs handy.


Best"
email_677,client.com,12/11/21 1:22,Service Request,Credit Cards,Temporary Blocking of existing Card,N/A,"Subject: Need assistance: Temporary Blocking of existing Card

Hello,

I'm following up on Temporary Blocking of existing Card.
I tried the usual steps but the problem persists.
Please sort this today.
Not sure what else you need.


Regards"
email_70,anothercorp.net,9/4/21 8:39,Service Request,Credit Cards,Profile update,"All types of modification / LL TYPES OF MODIFICATION / Updation viz. AADHAR, BILL SEND FLAG, CBS CUST ID, DATE OF BIRTH, E-MAIL ID, EMPLOYEE CODE, PAN NUMBER, ADDRESS, ACCOUNT NUMBER, STANDING INSTRUCTIONS, STAFF CATOGERY, MOBILE NUMBER, ETC.","Subject: Question about Profile update – All types of modification / LL TYPES OF MODIFICATION / Updation viz. AADHAR, BILL SEND FLAG, CBS CUST ID, DATE OF BIRTH, E-MAIL ID, EMPLOYEE CODE, PAN NUMBER, ADDRESS, ACCOUNT NUMBER, STANDING INSTRUCTIONS, STAFF CATOGERY, MOBILE NUMBER, ETC. in Credit Cards

To whom it may concern,

I need help with Profile update in Credit Cards (specifically: All types of modification / LL TYPES OF MODIFICATION / Updation viz. AADHAR, BILL SEND FLAG, CBS CUST ID, DATE OF BIRTH, E-MAIL ID, EMPLOYEE CODE, PAN NUMBER, ADDRESS, ACCOUNT NUMBER, STANDING INSTRUCTIONS, STAFF CATOGERY, MOBILE NUMBER, ETC.).
It started a few days ago and hasn't been resolved.


Thanks"
email_697,business.org,4/7/21 20:46,Service Request,NRI Customers,TDS certificate Request,N/A,"Subject: Service Request: Help with TDS certificate Request (NRI Customers)

I need help with TDS certificate Request in NRI Customers.
Please process this request and let me know what you need from me.
Need this fixed now.
Not sure what else you need.


Best"
email_750,anothercorp.net,5/25/21 0:57,Complaint,UPI,Credit Card on UPI,N/A,"Subject: Issue with Credit Card on UPI (Complaint)

Hi there,

I'm reaching out about Credit Card on UPI under UPI.
I got an error and couldn't complete what I was doing.
This is urgent.
I don't have the docs handy.


Thanks"
email_550,anothercorp.net,8/14/21 23:28,Service request,ATM/Debit Card,Debit Card Pin Generation,N/A,"Subject: Follow-up on service request — Debit Card Pin Generation

Hi team,

I'm following up on Debit Card Pin Generation.
I don't have the exact date/time right now.


Thanks"
email_965,business.org,11/3/21 7:29,Complaint,Credit Cards,Transaction declined,Domestic,"Subject: Question about Transaction declined – Domestic in Credit Cards

Hi team,

I'm reaching out about Transaction declined under Credit Cards (specifically: Domestic).
I was told this would be fixed, but I haven't heard back.
This is urgent.


Cheers"
email_453,client.com,12/26/21 9:06,Service Request,Credit Cards,Card Not Activated,Temporary Block,"Subject: Need assistance: Card Not Activated – Temporary Block

Hello,

This is regarding my service request for Card Not Activated (Credit Cards).
I was told this would be fixed, but I haven't heard back.
Let me know if you need anything else.


Sincerely"
email_550,anothercorp.net,8/14/21 23:28,Service request,ATM/Debit Card,Debit Card Pin Generation,N/A,"Subject: Follow-up on service request — Debit Card Pin Generation

Hi team,

I'm following up on Debit Card Pin Generation.
I don't have the exact date/time right now.


Thanks"
email_884,anothercorp.net,5/31/21 22:51,Service Request,NRI Customers,Conversion of Account,Resident to Non-Resident,"Subject: Question about Conversion of Account – Resident to Non-Resident in NRI Customers

Hi there,

I need help with Conversion of Account in NRI Customers (specifically: Resident to Non-Resident).
It started a few days ago and hasn't been resolved.


Sincerely"
email_747,client.com,12/6/21 21:54,Service request,CASA,Update Nominee,Current Account,"Subject: Issue with Update Nominee – Current Account (Service request)

Hi team,

This is regarding my service request for Update Nominee (CASA).
I got an error and couldn't complete what I was doing.


Sincerely"
email_691,anothercorp.net,2/28/21 9:43,Service Request,NRI Customers,KYC updation,Address Update,"Subject: Need assistance: KYC updation – Address Update

Hey,

This is regarding my service request for KYC updation (NRI Customers).
It started a few days ago and hasn't been resolved.
ASAP please.


Best"
email_681,client.com,5/11/21 19:51,Complaint,Suggessions/Issues,Cheque dishonoured,Issued to Union Bank customer,"Subject: Need assistance: Cheque dishonoured – Issued to Union Bank customer

Hey,

I'm raising a complaint about Cheque dishonoured in Suggessions/Issues (specifically: Issued to Union Bank customer).
I tried the usual steps but the problem persists.
I don't have the docs handy.


— Sent from my phone"
email_130,business.org,9/2/21 14:58,Complaint,Credit Cards,OTP ISSUES,Not Receiving OTP/SMS,"Subject: Question about OTP ISSUES – Not Receiving OTP/SMS in Credit Cards

Hello,

I'm raising a complaint about OTP ISSUES in Credit Cards (specifically: Not Receiving OTP/SMS).
It started a few days ago and hasn't been resolved.


Regards"
email_547,business.org,4/13/21 10:38,Service request,CASA,Request for new passbook,Saving Account,"Subject: Need assistance: Request for new passbook – Saving Account

To whom it may concern,

I'm reaching out about Request for new passbook under CASA (specifically: Saving Account).
I tried the usual steps but the problem persists.


Thanks"
email_468,client.com,9/12/21 20:08,Complaint,Credit Cards,Fuel / Petrol Surcharge,Fuel / Petrol Surcharge,"Subject: Need assistance: Fuel / Petrol Surcharge – Fuel / Petrol Surcharge

Hi team,

I need help with Fuel / Petrol Surcharge in Credit Cards (specifically: Fuel / Petrol Surcharge).
I got an error and couldn't complete what I was doing.
Let me know if you need anything else.


Thanks"
email_997,business.org,11/17/21 12:25,Complaint,Credit Cards,CIBIL related issues,Customer requests for updation/rectification of data pertaining to Credit Cards in CIBIL.,"Subject: Need assistance: CIBIL related issues – Customer requests for updation/rectification of data pertaining to Credit Cards in CIBIL.

Hi there,

I'm raising a complaint about CIBIL related issues in Credit Cards (specifically: Customer requests for updation/rectification of data pertaining to Credit Cards in CIBIL.).
I don't have the exact date/time right now.
Please sort this today.


Sincerely"
email_865,anothercorp.net,1/12/21 0:12,Complaint,Credit Cards,Suspicious transactions,Unauthorised debits,"Subject: Follow-up on complaint — Suspicious transactions – Unauthorised debits

Hi there,

I'm following up on Suspicious transactions (specifically: Unauthorised debits).
I got an error and couldn't complete what I was doing.


Sincerely"
email_201,anothercorp.net,12/26/21 10:33,Service Request,NRI Customers,Conversion of Account,Resident to Non-Resident,"Subject: Question about Conversion of Account – Resident to Non-Resident in NRI Customers

Hello,

This is regarding my service request for Conversion of Account (NRI Customers).
I tried the usual steps but the problem persists.
Need this fixed now.


Thanks"
email_569,business.org,9/25/21 23:03,Service request,CASA,Account Freeze and Unfreeze,Current Account,"Subject: Need assistance: Account Freeze and Unfreeze – Current Account

Hello,

I'm reaching out about Account Freeze and Unfreeze under CASA (specifically: Current Account).
I tried the usual steps but the problem persists.


Sincerely"
email_957,business.org,11/3/21 11:38,Service Request,Credit Cards,Excess Amount Paid or Double Credit refund,REFUND,"Subject: Follow-up on service request — Excess Amount Paid or Double Credit refund – REFUND

To whom it may concern,

I'm reaching out about Excess Amount Paid or Double Credit refund under Credit Cards (specifically: REFUND).
I don't have the exact date/time right now.
Please sort this today.


Cheers"
email_397,client.com,4/20/21 6:35,Complaint,Suggessions/Issues,Cheque dishonoured,Issued to Union Bank customer,"Subject: Issue with Cheque dishonoured – Issued to Union Bank customer (Complaint)

To whom it may concern,

I'm raising a complaint about Cheque dishonoured in Suggessions/Issues (specifically: Issued to Union Bank customer).
I don't have the exact date/time right now.
Need this fixed now.
Not sure what else you need.


Best"
email_507,client.com,5/2/21 16:10,Service Request,Credit Cards,Profile update,"All types of modification / LL TYPES OF MODIFICATION / Updation viz. AADHAR, BILL SEND FLAG, CBS CUST ID, DATE OF BIRTH, E-MAIL ID, EMPLOYEE CODE, PAN NUMBER, ADDRESS, ACCOUNT NUMBER, STANDING INSTRUCTIONS, STAFF CATOGERY, MOBILE NUMBER, ETC.","Subject: Service Request: Help with Profile update – All types of modification / LL TYPES OF MODIFICATION / Updation viz. AADHAR, BILL SEND FLAG, CBS CUST ID, DATE OF BIRTH, E-MAIL ID, EMPLOYEE CODE, PAN NUMBER, ADDRESS, ACCOUNT NUMBER, STANDING INSTRUCTIONS, STAFF CATOGERY, MOBILE NUMBER, ETC. (Credit Cards)

Hello,

I'm reaching out about Profile update under Credit Cards (specifically: All types of modification / LL TYPES OF MODIFICATION / Updation viz. AADHAR, BILL SEND FLAG, CBS CUST ID, DATE OF BIRTH, E-MAIL ID, EMPLOYEE CODE, PAN NUMBER, ADDRESS, ACCOUNT NUMBER, STANDING INSTRUCTIONS, STAFF CATOGERY, MOBILE NUMBER, ETC.).
I was told this would be fixed, but I haven't heard back.
ASAP please.
I already shared some details before.


Regards"
email_832,business.org,2/20/21 7:04,Service request,CASA,Acceptance of Hold/Lien removal request,Saving Account,"Subject: Issue with Acceptance of Hold/Lien removal request – Saving Account (Service request)

I need help with Acceptance of Hold/Lien removal request in CASA (specifically: Saving Account).
I was told this would be fixed, but I haven't heard back.
I don't have the docs handy.


Regards"
email_409,client.com,7/24/21 22:38,Service request,CASA,Account Transfer Request,BSBDA/BSBDS to SBGEN,"Subject: Issue with Account Transfer Request – BSBDA/BSBDS to SBGEN (Service request)

I'm following up on Account Transfer Request (specifically: BSBDA/BSBDS to SBGEN).
I got an error and couldn't complete what I was doing.


Thanks"
email_472,business.org,4/21/21 6:08,Service Request,Credit Cards,Cancellation of Cards,Cancellation of Cards if any dues pending on Card,"Subject: Service Request: Help with Cancellation of Cards – Cancellation of Cards if any dues pending on Card (Credit Cards)

To whom it may concern,

I'm following up on Cancellation of Cards (specifically: Cancellation of Cards if any dues pending on Card).
It started a few days ago and hasn't been resolved.


Sincerely"
email_667,anothercorp.net,10/6/21 12:49,Complaint,NRI Customers,Mobile Banking,OTP issue,"Subject: Need assistance: Mobile Banking – OTP issue

This is regarding my complaint for Mobile Banking (NRI Customers).
I tried the usual steps but the problem persists.
This is urgent.
I already shared some details before.


Sincerely"
